30803671,41218,41303,41232,41238,41231,41274,41322,41322,41294,41289,41242,41311,41232,41295,41274,41310,41308,41277,41345,41354,41293,41344,41236,41357,20.92,20.95,20.93,-0.42,00000000
30804328,41219,41303,41232,41240,41235,41274,41322,41323,41293,41290,41243,41312,41230,41296,41273,41310,41308,41275,41345,41355,41293,41342,41237,41358,20.92,20.95,20.93,-0.44,00000000
30805210,41219,41301,41233,41239,41233,41272,41320,41323,41294,41289,41245,41309,41230,41297,41277,41310,41310,41275,41345,41355,41296,41342,41236,41358,20.92,20.95,20.93,-0.43,00000000
30805866,41221,41300,41233,41239,41233,41274,41322,41322,41296,41290,41244,41310,41233,41297,41275,41309,41310,41275,41346,41355,41294,41341,41237,41358,20.92,20.95,20.93,-0.42,00000000
30806525,41218,41301,41232,41239,41232,41273,41323,41323,41293,41289,41244,41311,41231,41298,41276,41310,41310,41275,41344,41355,41294,41341,41236,41358,20.92,20.95,20.93,-0.48,00000000
30807183,41217,41300,41233,41239,41232,41273,41322,41321,41294,41287,41241,41310,41233,41297,41276,41309,41309,41275,41345,41355,41295,41343,41236,41358,20.88,20.92,20.90,-0.47,00000000
30807841,41219,41301,41233,41236,41233,41274,41323,41322,41295,41288,41242,41310,41232,41298,41275,41310,41312,41276,41345,41354,41293,41342,41237,41356,20.92,20.95,20.93,-0.41,00000000
30808500,41219,41302,41234,41238,41232,41274,41323,41323,41297,41291,41244,41313,41232,41298,41275,41310,41309,41277,41345,41355,41294,41340,41237,41358,20.92,20.95,20.93,-0.42,00000000
30809382,41219,41301,41233,41239,41230,41274,41322,41324,41296,41290,41242,41311,41232,41297,41276,41311,41310,41276,41345,41354,41294,41342,41236,41358,20.92,20.95,20.93,-0.40,00000000
30810040,41219,41303,41232,41238,41231,41274,41321,41322,41295,41289,41242,41310,41232,41297,41275,41309,41310,41275,41345,41355,41293,41342,41237,41358,20.92,20.95,20.93,-0.38,00000000
30810698,41219,41302,41233,41238,41232,41275,41322,41323,41295,41289,41242,41312,41231,41296,41275,41309,41311,41276,41343,41354,41293,41341,41235,41356,20.91,20.94,20.92,-0.47,00000000
30811356,41219,41301,41233,41239,41232,41275,41322,41322,41294,41290,41243,41309,41230,41297,41276,41310,41311,41276,41346,41355,41294,41342,41236,41358,20.92,20.95,20.93,-0.45,00000000
30812015,41217,41301,41232,41238,41231,41274,41322,41322,41295,41290,41242,41309,41231,41297,41276,41310,41308,41277,41345,41355,41293,41342,41237,41358,20.92,20.95,20.93,-0.42,00000000
30812894,41218,41302,41233,41238,41232,41274,41322,41323,41294,41291,41244,41311,41233,41299,41276,41310,41311,41275,41346,41354,41293,41342,41237,41358,20.92,20.95,20.93,-0.38,00000000
30813552,41218,41303,41234,41239,41231,41274,41323,41323,41295,41290,41241,41311,41231,41297,41276,41310,41308,41276,41346,41356,41293,41342,41235,41358,20.92,20.95,20.93,-0.42,00000000
30814211,41219,41302,41233,41238,41232,41274,41321,41323,41295,41289,41242,41311,41231,41296,41274,41309,41309,41275,41344,41353,41292,41341,41238,41357,20.92,20.95,20.91,-0.40,00000000
30814868,41219,41302,41234,41239,41233,41275,41322,41322,41296,41288,41242,41311,41231,41297,41274,41309,41308,41276,41343,41356,41293,41341,41237,41358,20.92,20.95,20.93,-0.45,00000000
30815526,41220,41302,41233,41239,41233,41272,41322,41323,41295,41290,41243,41310,41233,41297,41274,41310,41309,41274,41343,41353,41292,41341,41237,41358,20.92,20.95,20.93,-0.42,00000000
30816183,41219,41301,41232,41237,41232,41274,41323,41322,41295,41289,41242,41311,41231,41298,41276,41308,41309,41274,41344,41354,41293,41341,41237,41357,20.91,20.94,20.92,-0.49,00000000
30817068,41216,41301,41233,41239,41234,41276,41322,41323,41295,41290,41244,41310,41232,41298,41276,41311,41311,41276,41345,41354,41292,41342,41236,41357,20.92,20.95,20.93,-0.40,00000000
30817726,41218,41301,41234,41240,41231,41274,41321,41322,41295,41293,41243,41311,41232,41298,41275,41310,41309,41276,41346,41355,41294,41341,41235,41356,20.92,20.95,20.93,-0.35,00000000
30818385,41218,41302,41232,41238,41231,41273,41322,41320,41294,41289,41242,41311,41230,41297,41276,41310,41310,41276,41345,41355,41293,41341,41237,41358,20.92,20.95,20.93,-0.39,00000000
30819044,41219,41302,41234,41238,41233,41275,41322,41321,41295,41290,41243,41310,41233,41297,41273,41310,41309,41275,41344,41355,41293,41342,41236,41356,20.92,20.95,20.93,-0.49,00000000
30819703,41219,41303,41234,41240,41232,41274,41322,41322,41295,41290,41242,41309,41229,41297,41273,41309,41310,41277,41345,41354,41292,41341,41238,41358,20.92,20.95,20.91,-0.43,00000000
30820587,41218,41302,41234,41239,41232,41275,41322,41324,41295,41289,41244,41313,41233,41299,41277,41310,41309,41275,41345,41353,41293,41342,41236,41357,20.92,20.95,20.91,-0.34,00000000
30821241,41218,41302,41233,41239,41232,41274,41320,41323,41294,41290,41243,41312,41229,41296,41274,41309,41309,41275,41344,41354,41293,41340,41235,41357,20.92,20.94,20.92,-0.51,00000000
30821899,41219,41300,41232,41239,41232,41274,41321,41323,41293,41290,41243,41311,41233,41297,41275,41310,41310,41276,41346,41355,41293,41342,41237,41358,20.92,20.95,20.93,-0.43,00000000
30822555,41218,41302,41234,41237,41232,41274,41322,41322,41296,41289,41243,41312,41232,41298,41276,41310,41309,41276,41343,41355,41293,41341,41236,41358,20.92,20.95,20.93,-0.39,00000000
30823213,41219,41302,41234,41237,41231,41274,41322,41323,41294,41288,41242,41311,41231,41298,41276,41311,41309,41276,41345,41355,41292,41343,41237,41358,20.92,20.95,20.93,-0.44,00000000
30823870,41218,41302,41234,41238,41233,41275,41321,41323,41295,41289,41242,41311,41231,41297,41276,41310,41310,41275,41345,41355,41294,41342,41236,41357,20.92,20.95,20.93,-0.42,00000000
30824757,41218,41301,41235,41238,41232,41276,41322,41322,41296,41289,41241,41311,41232,41299,41274,41310,41310,41276,41345,41354,41293,41341,41236,41357,20.92,20.95,20.93,-0.45,00000000
30825414,41218,41301,41234,41237,41230,41273,41321,41323,41297,41289,41243,41311,41231,41298,41276,41310,41309,41276,41345,41356,41295,41342,41237,41358,20.92,20.95,20.93,-0.46,00000000
30826072,41220,41301,41233,41238,41233,41273,41322,41323,41296,41289,41245,41311,41231,41297,41274,41310,41309,41276,41346,41354,41293,41341,41236,41357,20.92,20.95,20.93,-0.44,00000000
30826940,41219,41302,41232,41238,41230,41274,41322,41323,41295,41289,41243,41311,41231,41298,41275,41309,41309,41276,41345,41355,41294,41341,41235,41357,20.92,20.95,20.91,-0.39,00000000
30827598,41219,41302,41232,41240,41231,41273,41322,41325,41296,41291,41245,41312,41231,41297,41277,41309,41307,41276,41344,41355,41294,41341,41236,41357,20.92,20.95,20.93,-0.44,00000000
30828482,41218,41301,41232,41238,41231,41273,41320,41323,41295,41290,41242,41311,41232,41296,41275,41310,41309,41276,41346,41354,41293,41344,41236,41358,20.92,20.95,20.93,-0.44,00000000
30829140,41218,41301,41232,41239,41232,41275,41321,41323,41295,41291,41243,41310,41232,41297,41275,41309,41309,41277,41345,41353,41293,41342,41237,41359,20.92,20.95,20.92,-0.41,00000000
30829797,41219,41302,41233,41238,41233,41276,41322,41323,41294,41290,41242,41312,41231,41297,41276,41310,41309,41275,41345,41355,41293,41341,41236,41358,20.92,20.95,20.91,-0.40,00000000
30830454,41218,41302,41233,41239,41232,41274,41322,41322,41296,41289,41242,41310,41232,41298,41275,41311,41311,41277,41344,41355,41294,41342,41235,41356,20.92,20.95,20.93,-0.41,00000000
30831111,41218,41302,41232,41238,41231,41275,41324,41324,41294,41289,41242,41312,41230,41297,41275,41310,41310,41275,41345,41353,41295,41343,41237,41357,20.92,20.95,20.93,-0.46,00000000
30831995,41219,41301,41233,41238,41232,41274,41323,41324,41296,41291,41244,41312,41232,41297,41275,41309,41310,41275,41346,41355,41294,41343,41236,41357,20.92,20.93,20.90,-0.35,00000000
30832652,41218,41301,41232,41237,41231,41274,41322,41323,41294,41291,41242,41310,41232,41298,41276,41310,41309,41275,41345,41356,41294,41341,41236,41357,20.92,20.94,20.92,-0.48,00000000
30833306,41218,41301,41230,41239,41231,41275,41322,41324,41293,41290,41244,41311,41231,41297,41275,41309,41310,41275,41346,41355,41293,41341,41236,41357,20.92,20.95,20.93,-0.41,00000000
30833965,41219,41300,41233,41238,41231,41274,41322,41321,41296,41288,41242,41310,41230,41297,41276,41310,41310,41275,41345,41354,41293,41343,41237,41358,20.92,20.95,20.93,-0.37,00000000
30834621,41219,41302,41231,41239,41231,41273,41324,41323,41294,41290,41242,41312,41232,41297,41274,41309,41308,41275,41345,41355,41293,41342,41235,41356,20.92,20.95,20.93,-0.43,00000000
30835506,41218,41302,41235,41238,41233,41275,41321,41322,41296,41291,41242,41312,41231,41295,41275,41309,41309,41276,41345,41353,41294,41342,41237,41357,20.92,20.95,20.93,-0.39,00000000
30836163,41218,41302,41234,41240,41232,41275,41323,41324,41297,41290,41243,41313,41231,41297,41274,41310,41310,41276,41345,41356,41293,41343,41236,41358,20.92,20.94,20.92,-0.41,00000000
30836820,41220,41301,41234,41238,41231,41274,41323,41323,41295,41290,41243,41311,41231,41298,41276,41309,41309,41276,41346,41355,41294,41342,41236,41359,20.92,20.95,20.93,-0.37,00000000
30837476,41219,41302,41233,41238,41231,41275,41323,41324,41295,41288,41243,41312,41232,41297,41276,41311,41311,41276,41344,41353,41293,41341,41236,41357,20.93,20.95,20.91,-0.42,00000000
30838133,41217,41300,41233,41239,41233,41274,41321,41322,41294,41290,41244,41311,41231,41296,41274,41309,41309,41274,41345,41354,41293,41341,41236,41357,20.92,20.94,20.90,-0.38,00000000
30838790,41218,41302,41233,41238,41231,41274,41323,41322,41296,41288,41241,41310,41232,41297,41274,41308,41309,41275,41346,41354,41291,41340,41236,41358,20.91,20.94,20.91,-0.40,00000000
30839674,41218,41300,41232,41239,41231,41273,41321,41322,41294,41290,41242,41310,41231,41295,41276,41310,41309,41274,41345,41354,41293,41341,41236,41357,20.92,20.94,20.92,-0.44,00000000
30840331,41219,41302,41234,41239,41231,41273,41321,41321,41295,41290,41242,41311,41230,41296,41274,41310,41310,41277,41344,41354,41292,41341,41235,41357,20.92,20.95,20.93,-0.45,00000000
30840987,41218,41303,41233,41239,41231,41274,41321,41323,41295,41291,41240,41311,41231,41296,41275,41310,41310,41275,41344,41355,41294,41342,41237,41358,20.92,20.95,20.93,-0.42,00000000
30841645,41218,41301,41233,41238,41233,41273,41321,41323,41295,41289,41243,41309,41231,41298,41276,41309,41310,41276,41345,41355,41293,41341,41237,41359,20.92,20.95,20.93,-0.42,00000000
30842302,41218,41302,41233,41237,41231,41273,41321,41323,41295,41288,41242,41309,41233,41297,41277,41310,41310,41276,41344,41355,41294,41343,41236,41357,20.92,20.95,20.93,-0.43,00000000
30843185,41219,41302,41233,41238,41232,41273,41322,41323,41296,41291,41243,41309,41231,41295,41276,41309,41307,41273,41344,41353,41294,41343,41236,41357,20.92,20.95,20.93,-0.36,00000000
30843841,41217,41301,41234,41239,41229,41273,41321,41322,41295,41290,41242,41308,41231,41296,41274,41309,41309,41275,41344,41354,41292,41340,41236,41356,20.92,20.94,20.90,-0.42,00000000
30844497,41219,41302,41233,41237,41232,41275,41322,41321,41295,41290,41244,41312,41233,41297,41276,41309,41309,41275,41345,41353,41294,41341,41236,41356,20.92,20.95,20.93,-0.39,00000000
30845153,41218,41302,41232,41237,41231,41272,41322,41321,41295,41289,41243,41310,41232,41297,41277,41309,41310,41276,41346,41355,41294,41341,41236,41358,20.92,20.95,20.93,-0.42,00000000
30845810,41218,41302,41233,41237,41231,41271,41322,41323,41295,41290,41242,41308,41231,41297,41275,41310,41309,41276,41343,41354,41293,41342,41237,41357,20.92,20.94,20.93,-0.39,00000000
30846468,41218,41302,41234,41239,41231,41274,41322,41323,41297,41290,41245,41311,41232,41295,41275,41309,41308,41274,41344,41354,41293,41343,41237,41359,20.92,20.95,20.93,-0.41,00000000
30847352,41219,41302,41234,41237,41232,41273,41322,41321,41295,41288,41242,41308,41231,41296,41276,41311,41310,41276,41344,41354,41293,41340,41235,41356,20.92,20.95,20.93,-0.49,00000000
30848011,41219,41303,41235,41238,41231,41274,41322,41322,41297,41289,41243,41311,41232,41297,41275,41310,41308,41275,41345,41354,41293,41342,41236,41357,20.92,20.95,20.90,-0.41,00000000
30848668,41217,41302,41233,41238,41231,41274,41322,41322,41295,41290,41243,41309,41231,41296,41276,41309,41309,41275,41345,41355,41293,41342,41235,41358,20.92,20.95,20.93,-0.48,00000000
30849326,41217,41302,41236,41238,41232,41273,41321,41323,41296,41290,41242,41312,41231,41296,41275,41308,41308,41275,41346,41355,41294,41342,41237,41358,20.92,20.95,20.93,-0.40,00000000
30849984,41219,41299,41234,41237,41231,41273,41323,41323,41296,41289,41242,41311,41230,41295,41274,41308,41310,41276,41345,41355,41296,41341,41236,41357,20.92,20.95,20.93,-0.36,00000000
30850868,41220,41301,41233,41238,41231,41276,41322,41321,41295,41289,41243,41313,41231,41297,41275,41310,41308,41275,41345,41354,41294,41342,41236,41357,20.92,20.95,20.93,-0.44,00000000
30851524,41218,41302,41233,41238,41231,41274,41321,41322,41294,41290,41242,41310,41231,41296,41274,41309,41310,41275,41345,41354,41292,41343,41237,41357,20.92,20.95,20.93,-0.45,00000000
30852181,41219,41302,41232,41237,41231,41272,41322,41322,41292,41289,41243,41310,41231,41297,41274,41309,41309,41275,41346,41355,41292,41341,41236,41358,20.92,20.95,20.93,-0.44,00000000
30852838,41220,41302,41233,41238,41232,41273,41323,41324,41295,41292,41242,41311,41231,41297,41275,41310,41307,41276,41345,41356,41294,41341,41237,41358,20.92,20.95,20.93,-0.47,00000000
30853493,41218,41301,41234,41238,41231,41272,41321,41323,41295,41290,41242,41309,41232,41297,41275,41310,41307,41273,41344,41354,41294,41342,41235,41357,20.92,20.95,20.93,-0.40,00000000
30854151,41218,41302,41232,41238,41232,41273,41321,41324,41295,41290,41242,41310,41230,41295,41274,41310,41308,41276,41343,41355,41294,41343,41237,41358,20.92,20.95,20.93,-0.37,00000000
30855035,41218,41302,41233,41239,41232,41273,41320,41324,41295,41290,41242,41311,41232,41297,41275,41310,41310,41276,41344,41355,41293,41343,41236,41358,20.92,20.94,20.90,-0.43,00000000
30855692,41217,41302,41233,41238,41233,41273,41321,41322,41296,41290,41242,41310,41231,41296,41274,41309,41308,41276,41344,41355,41294,41343,41237,41358,20.92,20.95,20.93,-0.39,00000000
30856347,41218,41302,41233,41238,41232,41275,41322,41324,41295,41290,41243,41312,41232,41297,41277,41309,41308,41276,41345,41354,41293,41341,41236,41356,20.92,20.91,20.91,-0.42,00000000
30857005,41219,41302,41234,41238,41231,41273,41322,41322,41295,41290,41242,41309,41231,41296,41274,41310,41310,41277,41343,41354,41292,41342,41237,41359,20.92,20.95,20.93,-0.36,00000000
30857661,41220,41302,41233,41239,41232,41273,41322,41322,41294,41290,41242,41310,41232,41299,41274,41309,41309,41276,41345,41353,41292,41341,41237,41358,20.92,20.94,20.92,-0.47,00000000
30858542,41219,41302,41233,41238,41232,41274,41322,41321,41294,41288,41242,41310,41233,41296,41274,41308,41309,41276,41345,41354,41293,41342,41237,41357,20.92,20.95,20.93,-0.48,00000000
30859199,41219,41302,41234,41237,41232,41274,41322,41323,41296,41289,41243,41310,41232,41298,41275,41310,41309,41274,41345,41354,41293,41342,41236,41357,20.92,20.95,20.93,-0.43,00000000
30859856,41218,41301,41233,41239,41230,41273,41321,41323,41294,41290,41242,41309,41233,41297,41274,41308,41308,41275,41346,41355,41293,41342,41236,41357,20.92,20.95,20.93,-0.46,00000000
30860513,41218,41302,41233,41236,41230,41275,41323,41323,41294,41289,41243,41312,41233,41297,41275,41310,41310,41276,41346,41355,41293,41342,41236,41358,20.92,20.95,20.93,-0.44,00000000
30861170,41218,41302,41234,41239,41233,41274,41323,41324,41296,41289,41242,41313,41231,41298,41274,41308,41308,41276,41345,41356,41293,41341,41236,41357,20.92,20.95,20.93,-0.34,00000000
30861827,41218,41302,41233,41239,41232,41273,41322,41323,41296,41290,41244,41312,41231,41296,41274,41310,41309,41277,41344,41356,41293,41342,41236,41358,20.92,20.95,20.93,-0.39,00000000
30862712,41220,41301,41234,41239,41231,41274,41322,41321,41297,41291,41244,41311,41231,41296,41275,41309,41309,41276,41346,41354,41294,41342,41236,41357,20.92,20.95,20.93,-0.44,00000000
30863370,41218,41302,41233,41239,41233,41275,41322,41322,41295,41290,41243,41313,41231,41297,41273,41308,41309,41276,41344,41354,41292,41341,41235,41359,20.92,20.95,20.91,-0.40,00000000
30864027,41218,41303,41235,41237,41232,41274,41322,41324,41295,41289,41243,41311,41232,41295,41274,41308,41307,41276,41345,41355,41294,41342,41235,41357,20.92,20.94,20.93,-0.42,00000000
30864683,41218,41302,41234,41238,41232,41274,41322,41325,41296,41289,41243,41310,41231,41297,41275,41310,41308,41275,41343,41354,41292,41343,41236,41358,20.89,20.92,20.90,-0.42,00000000
30865341,41218,41302,41234,41239,41231,41274,41321,41323,41296,41290,41245,41311,41230,41295,41274,41308,41308,41274,41343,41354,41293,41343,41235,41358,20.90,20.92,20.90,-0.35,00000000
30866226,41217,41302,41232,41239,41232,41274,41321,41322,41294,41289,41242,41311,41232,41296,41275,41308,41310,41276,41344,41354,41293,41341,41237,41358,20.92,20.95,20.93,-0.38,00000000
30866882,41219,41300,41233,41238,41232,41272,41321,41322,41296,41290,41242,41309,41231,41296,41274,41309,41310,41276,41345,41353,41293,41342,41236,41357,20.92,20.95,20.93,-0.40,00000000
30867539,41218,41302,41232,41237,41231,41273,41322,41323,41296,41286,41242,41310,41232,41298,41274,41309,41310,41276,41345,41354,41292,41343,41237,41358,20.92,20.95,20.93,-0.42,00000000
30868197,41219,41302,41233,41236,41232,41272,41323,41324,41295,41289,41241,41310,41232,41296,41275,41309,41309,41276,41345,41354,41293,41342,41235,41358,20.92,20.95,20.90,-0.43,00000000
30868855,41217,41302,41233,41237,41231,41273,41322,41324,41295,41290,41243,41310,41232,41296,41276,41308,41307,41275,41345,41354,41294,41343,41236,41359,20.92,20.95,20.93,-0.45,00000000
30869514,41219,41301,41234,41238,41232,41273,41322,41321,41295,41289,41242,41311,41233,41295,41275,41309,41309,41276,41342,41354,41292,41340,41236,41358,20.92,20.95,20.91,-0.46,00000000
30870399,41219,41303,41234,41238,41233,41274,41321,41322,41294,41288,41243,41310,41230,41297,41276,41309,41309,41276,41344,41354,41293,41340,41236,41357,20.92,20.95,20.93,-0.38,00000000
30871057,41217,41301,41233,41237,41231,41273,41321,41323,41294,41290,41242,41310,41231,41298,41274,41310,41311,41276,41346,41355,41293,41341,41235,41358,20.92,20.95,20.93,-0.40,00000000
30871715,41218,41301,41234,41239,41231,41274,41320,41322,41296,41290,41244,41310,41231,41297,41276,41310,41310,41277,41345,41354,41294,41342,41236,41359,20.92,20.95,20.93,-0.41,00000000
30872373,41219,41302,41233,41238,41232,41272,41321,41324,41295,41289,41241,41309,41230,41297,41276,41308,41309,41275,41344,41355,41293,41341,41236,41356,20.92,20.95,20.93,-0.47,00000000
30873030,41218,41302,41234,41240,41233,41274,41322,41321,41295,41290,41242,41309,41232,41297,41276,41311,41308,41275,41345,41353,41293,41342,41236,41358,20.91,20.94,20.91,-0.48,00000000
30873915,41219,41302,41234,41237,41232,41274,41321,41323,41297,41287,41242,41311,41230,41296,41274,41308,41309,41275,41343,41355,41292,41341,41236,41357,20.92,20.95,20.93,-0.41,00000000
30874572,41220,41303,41235,41239,41232,41274,41322,41325,41297,41289,41243,41312,41230,41298,41278,41309,41310,41276,41346,41355,41296,41342,41237,41356,20.92,20.95,20.91,-0.40,00000000
30875231,41217,41301,41233,41242,41231,41274,41321,41322,41295,41290,41242,41309,41231,41297,41275,41310,41308,41275,41345,41355,41292,41341,41235,41358,20.92,20.95,20.93,-0.45,00000000
30875888,41220,41303,41235,41239,41233,41274,41322,41324,41297,41290,41242,41309,41232,41297,41274,41311,41310,41276,41344,41354,41293,41341,41235,41357,20.92,20.95,20.93,-0.38,00000000
30876547,41218,41301,41232,41239,41232,41274,41322,41322,41295,41290,41242,41311,41232,41298,41275,41309,41311,41275,41345,41356,41294,41341,41236,41359,20.92,20.95,20.91,-0.34,00000000
30877205,41217,41302,41234,41238,41232,41275,41322,41323,41296,41290,41242,41310,41231,41297,41274,41309,41308,41276,41345,41355,41292,41342,41235,41358,20.92,20.95,20.93,-0.45,00000000
30878089,41217,41302,41233,41237,41230,41273,41322,41324,41297,41289,41242,41311,41231,41298,41275,41308,41308,41276,41345,41355,41291,41340,41237,41357,20.92,20.94,20.93,-0.44,00000000
30878746,41218,41298,41232,41238,41229,41273,41322,41321,41295,41290,41240,41309,41233,41297,41276,41310,41310,41276,41344,41354,41294,41342,41238,41357,20.92,20.94,20.93,-0.35,00000000
30879405,41218,41301,41235,41238,41233,41274,41321,41323,41296,41287,41242,41311,41231,41297,41276,41309,41309,41275,41343,41354,41293,41342,41236,41356,20.92,20.95,20.90,-0.43,00000000
30880063,41218,41302,41233,41238,41230,41273,41321,41323,41296,41291,41242,41310,41230,41295,41274,41310,41309,41276,41345,41355,41293,41341,41237,41357,20.92,20.95,20.91,0.02,00000000
30880720,41218,41301,41232,41239,41231,41273,41322,41320,41294,41289,41242,41309,41229,41296,41273,41310,41309,41275,41344,41354,41292,41341,41235,41356,20.92,20.95,20.93,-0.36,00000000
30881606,41217,41300,41231,41238,41230,41273,41322,41322,41295,41289,41241,41311,41230,41295,41274,41309,41308,41276,41344,41352,41291,41340,41235,41356,21.15,21.00,21.21,-0.38,00000000
30882265,41216,41300,41230,41236,41229,41272,41319,41322,41294,41288,41241,41310,41231,41296,41274,41309,41307,41274,41343,41353,41292,41340,41234,41357,21.17,21.00,21.15,-0.38,00000000
30882924,41216,41301,41231,41237,41230,41272,41321,41321,41293,41288,41239,41308,41228,41295,41272,41308,41307,41274,41343,41352,41291,41340,41234,41356,21.16,21.01,21.15,-0.38,00000000
30883580,41217,41302,41232,41237,41230,41273,41320,41321,41294,41288,41241,41311,41230,41296,41272,41309,41308,41274,41343,41354,41292,41341,41235,41355,21.11,20.98,21.09,-0.39,00000000
30884237,41217,41300,41231,41237,41232,41272,41318,41320,41294,41288,41243,41310,41230,41295,41272,41309,41306,41272,41342,41353,41292,41341,41235,41355,21.16,21.00,21.14,-0.36,00000000
30885120,41218,41300,41233,41238,41231,41273,41321,41321,41293,41288,41242,41309,41231,41296,41273,41309,41306,41273,41344,41353,41293,41342,41236,41356,21.12,21.01,21.19,-0.31,00000000
30885778,41217,41302,41232,41237,41231,41271,41320,41321,41294,41289,41242,41310,41228,41294,41273,41309,41307,41274,41342,41353,41292,41340,41234,41356,21.13,21.00,21.17,-0.22,00000000
30886437,41217,41301,41233,41239,41231,41272,41320,41321,41294,41288,41241,41309,41230,41294,41274,41308,41307,41274,41343,41352,41292,41340,41234,41356,21.10,21.00,21.17,-0.38,00000000
30887095,41217,41300,41231,41238,41231,41272,41321,41321,41293,41288,41243,41312,41229,41295,41275,41309,41307,41273,41343,41354,41291,41340,41234,41356,21.17,21.00,21.15,-0.36,00000000
30887753,41217,41300,41234,41236,41231,41272,41320,41321,41294,41288,41240,41309,41230,41296,41274,41308,41308,41275,41345,41354,41291,41339,41235,41356,21.09,20.99,21.17,-0.38,00000000
30888411,41218,41299,41232,41237,41231,41271,41321,41322,41294,41289,41241,41308,41229,41295,41273,41310,41308,41276,41343,41354,41293,41341,41235,41357,21.14,21.01,21.19,-0.36,00000000
30889295,41216,41300,41232,41236,41228,41274,41321,41322,41294,41289,41239,41311,41229,41295,41274,41309,41308,41274,41343,41354,41292,41339,41235,41355,21.17,21.01,21.18,-0.31,00000000
30889953,41215,41299,41229,41234,41228,41272,41318,41319,41291,41285,41238,41309,41226,41293,41270,41306,41306,41273,41341,41352,41292,41339,41232,41353,21.17,21.01,21.17,-0.32,00000000
30890612,41214,41298,41230,41235,41228,41269,41317,41319,41292,41287,41239,41306,41228,41294,41271,41307,41305,41273,41341,41351,41290,41339,41232,41355,21.09,20.98,21.09,-0.16,00000000
30891269,41216,41301,41232,41236,41229,41271,41319,41321,41294,41287,41241,41309,41229,41295,41273,41308,41309,41275,41342,41353,41291,41339,41236,41356,21.16,21.00,21.13,-0.17,00000000
30891926,41217,41300,41229,41237,41229,41271,41322,41321,41292,41287,41241,41309,41230,41295,41273,41310,41308,41274,41344,41352,41291,41340,41235,41355,21.13,21.00,21.20,-0.36,00000000
30892812,41216,41300,41230,41236,41229,41272,41319,41322,41294,41287,41242,41311,41229,41293,41273,41308,41309,41273,41344,41351,41291,41340,41235,41355,21.14,20.99,21.11,-0.35,00000000
30893471,41217,41301,41233,41236,41228,41273,41320,41322,41296,41287,41238,41309,41229,41293,41273,41306,41305,41273,41343,41352,41290,41341,41232,41354,21.19,21.00,21.19,-0.35,00000000
30894128,41216,41298,41231,41236,41230,41272,41320,41321,41294,41287,41241,41310,41231,41296,41272,41308,41307,41274,41343,41353,41291,41340,41235,41356,21.19,21.00,21.18,-0.40,00000000
30894786,41219,41300,41229,41237,41230,41272,41323,41321,41294,41287,41241,41308,41229,41295,41273,41309,41307,41274,41341,41352,41292,41341,41235,41356,21.16,20.99,21.12,-0.32,00000000
30895442,41216,41300,41229,41235,41228,41271,41319,41321,41292,41287,41241,41308,41229,41294,41273,41307,41307,41273,41343,41353,41292,41340,41234,41355,21.19,21.01,21.18,-0.24,00000000
30896101,41217,41300,41232,41237,41230,41271,41320,41321,41293,41287,41242,41309,41230,41295,41274,41307,41308,41274,41343,41352,41290,41340,41235,41355,21.15,21.00,21.20,-0.38,00000000
30896983,41216,41299,41231,41236,41232,41273,41320,41320,41294,41289,41243,41310,41230,41296,41272,41308,41306,41273,41344,41353,41290,41340,41234,41357,21.15,20.98,21.20,-0.52,00000000
30897642,41216,41300,41231,41237,41230,41273,41319,41321,41294,41286,41240,41310,41230,41296,41272,41310,41307,41275,41343,41353,41290,41341,41235,41356,21.09,20.99,21.17,-0.33,00000000
30898299,41217,41297,41233,41239,41230,41272,41319,41320,41294,41290,41242,41307,41230,41294,41273,41308,41306,41273,41343,41351,41292,41340,41235,41356,21.16,21.00,21.23,-0.36,00000000
30898954,41217,41300,41231,41236,41230,41272,41320,41322,41294,41289,41240,41311,41231,41296,41273,41309,41307,41273,41343,41352,41292,41340,41235,41354,21.11,20.96,21.19,-0.35,00000000
30899611,41217,41299,41228,41237,41228,41272,41320,41322,41292,41288,41241,41310,41228,41295,41273,41308,41308,41275,41346,41353,41291,41341,41234,41357,21.20,21.00,21.19,-0.33,00000000
30900495,41216,41300,41231,41237,41230,41271,41320,41322,41295,41288,41241,41310,41230,41294,41274,41309,41308,41274,41343,41353,41292,41339,41234,41355,21.18,20.99,21.14,-0.38,00000000
30901151,41217,41299,41230,41236,41230,41273,41320,41320,41294,41288,41242,41309,41230,41295,41272,41308,41307,41273,41343,41352,41291,41340,41234,41356,21.19,21.01,21.24,-0.35,00000000
30901810,41215,41300,41234,41237,41230,41274,41319,41320,41295,41288,41241,41309,41230,41295,41273,41309,41306,41274,41342,41352,41293,41340,41232,41354,21.20,21.00,21.17,-0.38,00000000
30902468,41217,41300,41231,41238,41230,41271,41319,41321,41294,41289,41240,41310,41229,41296,41273,41308,41307,41276,41343,41354,41292,41341,41234,41356,21.18,21.00,21.15,-0.34,00000000
30903125,41216,41301,41233,41237,41229,41272,41322,41322,41294,41288,41241,41309,41229,41295,41273,41308,41307,41273,41344,41353,41292,41339,41233,41355,21.11,20.97,21.20,-0.30,00000000
30903784,41216,41301,41231,41237,41231,41273,41319,41320,41295,41289,41242,41310,41230,41294,41273,41309,41308,41274,41343,41352,41291,41340,41234,41356,21.20,21.01,21.23,-0.33,00000000
